AÑO,CVE_ENT,ENTIDAD,CVE_MUN,MUNICIPIO,CVE_DDR,DISTRITO,CVE_CADER,CADER,CVE_CICLO,CICLE,CVE_MODALIDAD,MODALIDAD,CVE_UNIDAD,UNIDAD_MEDIDA,CVE_CULTIVO,CULTIVO,SUPERFICIE_SEMBRADA,SUPERFICIE_COSECHADA,SUPERFICIE_SINIESTRADA,VOLUMEN_PRODUCCION,RENDIMIENTO,PRECIO,VALOR_PRODUCCION
1981,6,Colima,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,778.0,507.0,0.0,2320.0,4.58,8.5,19720.0
1981,7,Chiapas,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3925.0,3925.0,0.0,36756.0,9.36,7.4,271994.0
1981,10,Durango,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,175.0,175.0,0.0,470.0,2.69,8.9,4183.0
1981,11,Guanajuato,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1625.0,1580.0,0.0,10823.0,6.85,14.2,153654.0
1981,12,Guerrero,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,210.0,177.0,0.0,1859.0,10.5,19.0,35321.0
1981,12,Guerrero,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,854.0,785.0,0.0,5136.0,6.54,19.0,97584.0
1981,13,Hidalgo,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,431.0,429.0,0.0,3432.0,8.0,14.85,50972.0
1981,13,Hidalgo,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,205.0,66.0,0.0,429.0,6.5,14.85,6372.0
1981,14,Jalisco,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2545.0,2498.0,0.0,24705.0,9.89,22.32,551366.0
1981,14,Jalisco,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,645.0,623.0,0.0,3739.0,6.0,22.32,83447.0
1981,15,Estado de México,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2644.0,2644.0,0.0,23796.0,9.0,23.0,547308.0
1981,15,Estado de México,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,326.0,326.0,0.0,2608.0,8.0,23.0,59984.0
1981,16,Michoacán,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,29226.0,20036.0,0.0,137093.0,6.84,15.0,2056395.0
1981,16,Michoacán,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1475.0,1465.0,0.0,6572.0,4.49,12.5,82150.0
1981,17,Morelos,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,230.0,227.0,0.0,1874.0,8.26,18.0,33732.0
1981,17,Morelos,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,995.0,989.0,0.0,6480.0,6.55,16.0,103680.0
1981,18,Nayarit,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,604.0,460.0,0.0,2651.0,5.76,11.41,30261.0
1981,18,Nayarit,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1264.0,1211.0,0.0,6522.0,5.39,11.26,73418.0
1981,19,Nuevo León,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1480.0,1361.0,0.0,6036.0,4.43,18.53,111877.0
1981,20,Oaxaca,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,70.0,63.0,0.0,941.0,14.94,27.3,25689.0
1981,20,Oaxaca,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2031.0,1914.0,0.0,37643.0,19.67,27.3,1027466.0
1981,21,Puebla,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1732.0,1723.0,0.0,20093.0,11.66,12.46,250359.0
1981,21,Puebla,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2870.0,2782.0,0.0,22837.0,8.21,21.85,498943.0
1981,22,Querétaro,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,323.0,194.0,0.0,2066.0,10.65,16.0,33056.0
1981,22,Querétaro,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,261.0,248.0,0.0,1760.0,7.1,16.0,28160.0
1981,24,San Luis Potosí,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,157.0,151.0,0.0,966.0,6.4,18.0,17388.0
1981,25,Sinaloa,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2598.0,2598.0,0.0,31404.0,12.09,7.28,228684.0
1981,25,Sinaloa,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,248.0,248.0,0.0,2098.0,8.46,7.0,14686.0
1981,26,Sonora,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,33.0,33.0,0.0,412.0,12.48,8.0,3296.0
1981,27,Tabasco,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,310.0,310.0,0.0,1550.0,5.0,6.0,9300.0
1981,28,Tamaulipas,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,299.0,264.0,0.0,2050.0,7.77,12.59,25801.0
1981,30,Veracruz,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,22.0,22.0,0.0,180.0,8.18,20.04,3608.0
1981,30,Veracruz,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3771.0,3715.0,0.0,39733.0,10.7,16.49,655157.0
1981,31,Yucatán,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,700.0,300.0,0.0,3000.0,10.0,14.5,43500.0
1981,31,Yucatán,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,705.0,653.0,0.0,5622.0,8.61,14.5,81519.0
1981,32,Zacatecas,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,116.0,115.0,0.0,639.0,5.56,14.21,9079.0
1982,1,Aguascalientes,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,53.0,51.0,0.0,300.0,5.88,40.0,12000.0
1982,3,Baja California Sur,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,288.0,224.0,0.0,374.0,1.67,17.2,6433.0
1982,4,Campeche,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,8.0,4.0,0.0,28.0,7.0,10.0,280.0
1982,4,Campeche,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,264.0,264.0,0.0,2392.0,9.06,10.0,23920.0
1982,6,Colima,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,770.0,330.0,0.0,2298.0,6.96,18.0,41364.0
1982,7,Chiapas,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3930.0,2779.0,0.0,36756.0,13.23,8.5,312426.0
1982,10,Durango,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,175.0,175.0,0.0,546.0,3.12,18.3,9992.0
1982,11,Guanajuato,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1698.0,1572.0,0.0,11399.0,7.25,18.0,205182.0
1982,11,Guanajuato,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,90.0,90.0,0.0,540.0,6.0,18.0,9720.0
1982,12,Guerrero,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,148.0,147.0,0.0,1355.0,9.22,27.4,37130.0
1982,12,Guerrero,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1258.0,994.0,0.0,10539.0,10.6,29.5,310901.0
1982,13,Hidalgo,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,425.0,353.0,0.0,2280.0,6.46,16.2,36936.0
1982,13,Hidalgo,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,449.0,326.0,0.0,912.0,2.8,16.3,14866.0
1982,14,Jalisco,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2545.0,2508.0,0.0,24964.0,9.95,24.72,617060.0
1982,14,Jalisco,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,645.0,623.0,0.0,4054.0,6.51,26.93,109174.0
1982,15,Estado de México,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2644.0,2643.0,0.0,26005.0,9.84,24.79,644716.0
1982,15,Estado de México,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,326.0,326.0,0.0,2830.0,8.68,26.19,74118.0
1982,16,Michoacán,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,30351.0,22504.0,0.0,186179.0,8.27,22.23,4138387.0
1982,16,Michoacán,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1473.0,1462.0,0.0,4914.0,3.36,21.75,106870.0
1982,17,Morelos,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,230.0,214.0,0.0,1712.0,8.0,26.0,44512.0
1982,17,Morelos,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,995.0,913.0,0.0,5935.0,6.5,22.0,130570.0
1982,18,Nayarit,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,761.0,460.0,0.0,2760.0,6.0,14.5,40020.0
1982,18,Nayarit,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1297.0,1211.0,0.0,6720.0,5.55,13.78,92588.0
1982,19,Nuevo León,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1446.0,1354.0,0.0,5367.0,3.96,27.28,146422.0
1982,20,Oaxaca,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,66.0,22.0,0.0,397.0,18.05,31.0,12307.0
1982,20,Oaxaca,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2066.0,1974.0,0.0,38023.0,19.26,40.0,1520920.0
1982,21,Puebla,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1935.0,1841.0,0.0,24033.0,13.05,18.66,448336.0
1982,21,Puebla,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2667.0,2264.0,0.0,17444.0,7.7,22.1,385443.0
1982,22,Querétaro,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,323.0,194.0,0.0,1505.0,7.76,30.0,45150.0
1982,22,Querétaro,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,261.0,248.0,0.0,1612.0,6.5,25.0,40300.0
1982,24,San Luis Potosí,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,347.0,331.0,0.0,2957.0,8.93,24.91,73647.0
1982,25,Sinaloa,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2468.0,1372.0,0.0,12211.0,8.9,9.4,114820.0
1982,25,Sinaloa,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,362.0,271.0,0.0,2118.0,7.82,9.4,19916.0
1982,26,Sonora,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,29.0,29.0,0.0,371.0,12.79,10.39,3853.0
1982,27,Tabasco,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,310.0,310.0,0.0,1341.0,4.33,8.0,10728.0
1982,28,Tamaulipas,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,299.0,265.0,0.0,2579.0,9.73,17.6,45398.0
1982,30,Veracruz,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,22.0,22.0,0.0,229.0,10.41,22.79,5219.0
1982,30,Veracruz,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3771.0,3709.0,0.0,29136.0,7.86,30.0,874080.0
1982,31,Yucatán,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,700.0,330.0,0.0,2952.0,8.95,18.0,53136.0
1982,31,Yucatán,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,710.0,655.0,0.0,5635.0,8.6,18.0,101430.0
1982,32,Zacatecas,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,116.0,85.0,0.0,435.0,5.12,17.7,7700.0
1983,1,Aguascalientes,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,9.0,8.0,0.0,36.0,4.5,83.33,3000.0
1983,3,Baja California Sur,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,285.0,274.0,0.0,592.0,2.16,59.62,35295.0
1983,4,Campeche,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,8.0,4.0,0.0,24.0,6.0,25.0,600.0
1983,4,Campeche,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,264.0,264.0,0.0,2112.0,8.0,25.0,52800.0
1983,6,Colima,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,712.0,244.0,0.0,845.0,3.46,23.64,19980.0
1983,6,Colima,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,32.0,22.0,0.0,84.0,3.82,17.0,1428.0
1983,7,Chiapas,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,3930.0,2819.0,0.0,31920.0,11.32,25.5,813960.0
1983,10,Durango,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,175.0,175.0,0.0,402.0,2.3,30.0,12060.0
1983,11,Guanajuato,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1793.0,1769.0,0.0,13384.0,7.57,30.0,401520.0
1983,11,Guanajuato,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,90.0,90.0,0.0,167.0,1.86,30.0,5010.0
1983,12,Guerrero,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,231.0,223.0,0.0,1935.0,8.68,50.0,96750.0
1983,12,Guerrero,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1381.0,1209.0,0.0,6034.0,4.99,50.0,301700.0
1983,13,Hidalgo,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,90.0,90.0,0.0,734.0,8.16,42.0,30828.0
1983,13,Hidalgo,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,205.0,205.0,0.0,820.0,4.0,32.0,26240.0
1983,14,Jalisco,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1638.0,1317.0,0.0,10892.0,8.27,31.5,343098.0
1983,14,Jalisco,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,202.0,186.0,0.0,873.0,4.69,31.5,27500.0
1983,15,Estado de México,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2644.0,2644.0,0.0,25143.0,9.51,67.0,1684581.0
1983,15,Estado de México,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1538.0,1538.0,0.0,12008.0,7.81,67.0,804536.0
1983,16,Michoacán,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,32361.0,24209.0,0.0,170383.0,7.04,33.04,5629114.0
1983,16,Michoacán,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1547.0,1547.0,0.0,6628.0,4.28,33.04,218976.0
1983,17,Morelos,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,142.0,130.0,0.0,1034.0,7.95,32.0,33088.0
1983,17,Morelos,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2599.0,2334.0,0.0,16127.0,6.91,28.0,451556.0
1983,18,Nayarit,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,368.0,297.0,0.0,1954.0,6.58,20.93,40899.0
1983,18,Nayarit,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1889.0,838.0,0.0,4628.0,5.52,14.72,68120.0
1983,19,Nuevo León,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1402.0,1261.0,0.0,4392.0,3.48,57.33,251789.0
1983,20,Oaxaca,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,82.0,41.0,0.0,536.0,13.07,51.2,27443.0
1983,20,Oaxaca,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2176.0,2088.0,0.0,19001.0,9.1,55.6,1056456.0
1983,21,Puebla,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2025.0,1919.0,0.0,20021.0,10.43,27.16,543750.0
1983,21,Puebla,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2352.0,2247.0,0.0,13840.0,6.16,35.68,493742.0
1983,22,Querétaro,999,,,,,,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,383.0,255.0,0.0,1769.0,6.94,70.0,123830.0
1983,22,Querétaro,999,,,,,,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,261.0,248.0,0.0,1692.0,6.82,60.0,101520.0
