TIPO,ANIO,MES,TARIFA,UMED,PAIS_O_D,CANTIDAD,VAL_MNX,VAL_USD,ESTATUS_CIFRA,ESTATUS
Exportaciones,2008,01-12,8044001,Kg,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,CRI,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,DEU,65624.0,1550213.0,143969.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,DNK,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,ESP,305328.0,6808888.0,568918.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,FRA,8437993.0,189130433.0,15886794.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,GBR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,HND,4649898.0,105967714.0,9052282.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,JPN,22692282.0,547504450.0,50274982.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,SLV,8200034.0,186908005.0,16224369.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,SVN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,USA,194924372.0,4624152914.0,416506065.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,ZYA,2348966.0,55285983.0,4977415.0,Disponible,Cifras Definitivas.
Importaciones,2008,01-12,80440,,,,,,Confidencial,Cifras Definitivas.
Importaciones,2008,01-12,80440,,USA,,,,Confidencial,Cifras Definitivas.
Importaciones,2008,01-12,8044001,Kg,,,,,Confidencial,Cifras Definitivas.
Importaciones,2008,01-12,8044001,Kg,USA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,,,8764599938.0,645411512.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,BLZ,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,CAN,,594004757.0,44048810.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,CRI,,181161402.0,13330781.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,DEU,,5889580.0,445772.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,ESP,,21793719.0,1555869.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,FRA,,141396029.0,10251847.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,GBR,,5924023.0,443376.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,HND,,131782269.0,9673901.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,JPN,,704932540.0,52096641.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,SLV,,246253277.0,18033838.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,USA,,6530858906.0,480733607.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,80440,,ZYA,,67101343.0,4938729.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,,337976510.0,8764599938.0,645411512.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,BLZ,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,CAN,22583239.0,594004757.0,44048810.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,CRI,6990670.0,181161402.0,13330781.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,DEU,275082.0,5889580.0,445772.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,ESP,916081.0,21793719.0,1555869.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,FRA,6028385.0,141396029.0,10251847.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,GBR,281101.0,5924023.0,443376.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,HND,5644838.0,131782269.0,9673901.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,JPN,26212169.0,704932540.0,52096641.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,SLV,10198756.0,246253277.0,18033838.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,USA,250784932.0,6530858906.0,480733607.0,Disponible,Cifras Definitivas.
Exportaciones,2009,01-12,8044001,Kg,ZYA,2774305.0,67101343.0,4938729.0,Disponible,Cifras Definitivas.
Importaciones,2009,01-12,80440,,,,,,Confidencial,Cifras Definitivas.
Importaciones,2009,01-12,80440,,USA,,,,Confidencial,Cifras Definitivas.
Importaciones,2009,01-12,8044001,Kg,,,,,Confidencial,Cifras Definitivas.
Importaciones,2009,01-12,8044001,Kg,USA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,,,7614064913.0,603650640.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,ARE,,5852.0,457.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,ARG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,BLZ,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,CAN,,595789080.0,47159461.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,CHN,,58235.0,4635.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,CRI,,180350201.0,14295318.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,DEU,,3479887.0,270048.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,ESP,,26367524.0,2094871.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,FRA,,86972882.0,6889876.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,GBR,,6166996.0,486899.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,HKG,,8296180.0,660409.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,HND,,127259672.0,10109261.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,JPN,,917163819.0,72594070.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,KEN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,SLV,,176290068.0,13993948.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,USA,,5351571923.0,424470704.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,80440,,ZYA,,37784739.0,2979371.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,,326127315.0,7614064913.0,603650640.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,ARE,275.0,5852.0,457.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,ARG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,BLZ,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,CAN,25180927.0,595789080.0,47159461.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,CHN,2230.0,58235.0,4635.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,CRI,7707872.0,180350201.0,14295318.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,DEU,169570.0,3479887.0,270048.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,ESP,1128964.0,26367524.0,2094871.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,FRA,3866599.0,86972882.0,6889876.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,GBR,279854.0,6166996.0,486899.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,HKG,385362.0,8296180.0,660409.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,HND,5687698.0,127259672.0,10109261.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,JPN,38211374.0,917163819.0,72594070.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,KEN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,SLV,7767980.0,176290068.0,13993948.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,USA,229890058.0,5351571923.0,424470704.0,Disponible,Cifras Definitivas.
Exportaciones,2010,01-12,8044001,Kg,ZYA,1679860.0,37784739.0,2979371.0,Disponible,Cifras Definitivas.
Importaciones,2010,01-12,80440,,,,102142307.0,8024692.0,Disponible,Cifras Definitivas.
Importaciones,2010,01-12,80440,,USA,,102142307.0,8024692.0,Disponible,Cifras Definitivas.
Importaciones,2010,01-12,8044001,Kg,,6597701.0,102142307.0,8024692.0,Disponible,Cifras Definitivas.
Importaciones,2010,01-12,8044001,Kg,USA,6597701.0,102142307.0,8024692.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,,,10387863874.0,837332571.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,CAN,,698550149.0,56619331.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,CRI,,201293376.0,16188094.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,DEU,,697123.0,52045.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,ESP,,8462346.0,639567.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,FRA,,28785042.0,2120199.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,GBR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,GTM,,46062995.0,3640601.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,HKG,,14503683.0,1144507.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,HND,,107989667.0,8345353.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,JPN,,993218646.0,80613457.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,POL,,3757.0,300.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,SLV,,187461791.0,14553307.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,USA,,8065977578.0,650700636.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,80440,,ZYA,,15948978.0,1247218.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,,347208741.0,10387863874.0,837332571.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,CAN,22891167.0,698550149.0,56619331.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,CRI,6882740.0,201293376.0,16188094.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,DEU,22364.0,697123.0,52045.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,ESP,322914.0,8462346.0,639567.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,FRA,1173496.0,28785042.0,2120199.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,GBR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,GTM,1599715.0,46062995.0,3640601.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,HKG,527788.0,14503683.0,1144507.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,HND,4158585.0,107989667.0,8345353.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,JPN,31852355.0,993218646.0,80613457.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,POL,128.0,3757.0,300.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,SLV,6952491.0,187461791.0,14553307.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,USA,269600426.0,8065977578.0,650700636.0,Disponible,Cifras Definitivas.
Exportaciones,2011,01-12,8044001,Kg,ZYA,594519.0,15948978.0,1247218.0,Disponible,Cifras Definitivas.
Importaciones,2011,01-12,80440,,,,23795513.0,2010197.0,Disponible,Cifras Definitivas.
Importaciones,2011,01-12,80440,,USA,,23795513.0,2010197.0,Disponible,Cifras Definitivas.
Importaciones,2011,01-12,8044001,Kg,,939854.0,23795513.0,2010197.0,Disponible,Cifras Definitivas.
Importaciones,2011,01-12,8044001,Kg,USA,939854.0,23795513.0,2010197.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,,,6269050320.0,473782617.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,CAN,,426439558.0,32234202.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,CHN,,826.0,64.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,CRI,,147281067.0,11174994.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,DEU,,7317.0,562.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,ESP,,2213919.0,171670.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,FRA,,2102990.0,156260.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,GBR,,514758.0,40585.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,HND,,112969577.0,8597882.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,JPN,,643075902.0,48413983.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,SLV,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,USA,,4736949917.0,358012208.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,80440,,ZYA,,6508686.0,500690.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,,240454248.0,6269050320.0,473782617.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,CAN,16303749.0,426439558.0,32234202.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,CHN,35.0,826.0,64.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,CRI,5701124.0,147281067.0,11174994.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,DEU,309.0,7317.0,562.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,ESP,84480.0,2213919.0,171670.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,FRA,84480.0,2102990.0,156260.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,GBR,20796.0,514758.0,40585.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,HND,4426171.0,112969577.0,8597882.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,JPN,24429684.0,643075902.0,48413983.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,SLV,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,USA,181725448.0,4736949917.0,358012208.0,Disponible,Cifras Definitivas.
Exportaciones,2012,01-06,8044001,Kg,ZYA,250556.0,6508686.0,500690.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,,,5268165024.0,404125699.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,CAN,,358036535.0,27402419.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,CHN,,1188869.0,92156.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,CRI,,103805565.0,7945854.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,DEU,,518611.0,39321.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,ESP,,38669055.0,2962723.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,FRA,,28106848.0,2170680.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,GBR,,10325224.0,787699.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,HND,,67742652.0,5204214.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,JPN,,551657185.0,42248279.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,PRT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,SLV,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,SWE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,USA,,3927412369.0,301412589.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,80440,,ZYA,,16800523.0,1290310.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,,254026541.0,5268165024.0,404125699.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,CAN,16921788.0,358036535.0,27402419.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,CHN,57600.0,1188869.0,92156.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,CRI,4925580.0,103805565.0,7945854.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,DEU,21120.0,518611.0,39321.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,ESP,1852757.0,38669055.0,2962723.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,FRA,1415146.0,28106848.0,2170680.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,GBR,474828.0,10325224.0,787699.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,HND,3343778.0,67742652.0,5204214.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,JPN,25873108.0,551657185.0,42248279.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,PRT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,SLV,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,SWE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,USA,190495897.0,3927412369.0,301412589.0,Disponible,Cifras Definitivas.
Exportaciones,2012,07-12,8044001,Kg,ZYA,802036.0,16800523.0,1290310.0,Disponible,Cifras Definitivas.
Importaciones,2012,01-06,80440,,,,6659469.0,486890.0,Disponible,Cifras Definitivas.
Importaciones,2012,01-06,80440,,USA,,6659469.0,486890.0,Disponible,Cifras Definitivas.
Importaciones,2012,01-06,8044001,Kg,,641127.0,6659469.0,486890.0,Disponible,Cifras Definitivas.
Importaciones,2012,01-06,8044001,Kg,USA,641127.0,6659469.0,486890.0,Disponible,Cifras Definitivas.
Importaciones,2012,07-12,80440,,,,2115383.0,159459.0,Disponible,Cifras Definitivas.
Importaciones,2012,07-12,80440,,USA,,2115383.0,159459.0,Disponible,Cifras Definitivas.
Importaciones,2012,07-12,8044001,Kg,,282176.0,2115383.0,159459.0,Disponible,Cifras Definitivas.
Importaciones,2012,07-12,8044001,Kg,USA,282176.0,2115383.0,159459.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,,,14110966781.0,1106273671.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,CAN,,876876373.0,68646243.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,CRI,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,DEU,,2337244.0,183386.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,ESP,,48914113.0,3827872.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,FRA,,124665661.0,9708624.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,GBR,,2389276.0,188522.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,GTM,,86445791.0,6774222.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,HND,,184990295.0,14524542.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,ISR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,JPN,,1327219717.0,104020453.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,PRT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,SLV,,259394515.0,20237819.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,USA,,10860396041.0,851756482.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,80440,,ZYA,,23901414.0,1832089.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,,563492220.0,14110966781.0,1106273671.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,CAN,34059976.0,876876373.0,68646243.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,CRI,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,DEU,120450.0,2337244.0,183386.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,ESP,2174019.0,48914113.0,3827872.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,FRA,5147958.0,124665661.0,9708624.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,GBR,123069.0,2389276.0,188522.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,GTM,3345483.0,86445791.0,6774222.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,HND,7810180.0,184990295.0,14524542.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,ISR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,JPN,51686819.0,1327219717.0,104020453.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,PRT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,SLV,10519756.0,259394515.0,20237819.0,Disponible,Cifras Definitivas.
